0.5	0.0
0.49952411079201625	0.021809693657762606
0.4980973490502182	0.04357787132416058
0.49572243069666694	0.06526309603587827
0.4924038765234196	0.08682408873526362
0.48814800358694493	0.10821980684736043
0.4829629131832469	0.1294095224067823
0.47685847542658777	0.15035289958570933
0.46984631046116426	0.17101007147542868
0.461939766341503	0.19134171597526134
0.45315389362367997	0.21130913064441517
0.4435054167157317	0.23087430637428058
0.43301270204179404	0.249999999740929
0.42169572308057013	0.26864980390008686
0.40957602234467844	0.2867882178896327
0.3966766703732559	0.30438071420769636
0.3830222218158751	0.32139380453772065
0.36863866869137374	0.33779510349537567
0.3535533909105697	0.3535533902759779
0.3377951041570439	0.36863866808506657
0.32139380522520594	0.3830222212390064
0.3043807149196899	0.396676669826924
0.2867882186247793	0.40957602182992325
0.268649804656987	0.4216957225983715
0.250000000518142	0.4330127015930699
0.23087430717032695	0.44350541630133616
0.21130913145777952	0.453153893244402
0.1913417168043954	0.46193976599806447
0.17101007231875415	0.4698463101542189
0.15035290044162092	0.47685847515671986
0.12940952327365074	0.4829629129509702
0.10821980772353555	0.4881480033927016
0.08682408961907764	0.4924038763675794
0.06526309692564883	0.4957224305795264
0.04357787221819373	0.4980973489720004
0.021809694554356617	0.4995241107528701
8.974483684827054E-10	0.5
-0.021809692761168446	0.49952411083116244
-0.043577870430127445	0.49809734912843595
-0.0652630951461079	0.4957224308138074
-0.08682408785144953	0.4924038766792599
-0.10821980597118525	0.4881480037811883
-0.12940952153991395	0.4829629134155236
-0.1503528987297976	0.4768584756964557
-0.17101007063210313	0.4698463107681097
-0.19134171514612736	0.4619397666849416
-0.21130912983105085	0.453153894002958
-0.23087430557823418	0.4435054171301272
-0.24999999896371608	0.4330127024905181
-0.26864980314318665	0.42169572356276874
-0.28678821715448605	0.4095760228594337
-0.3043807134957028	0.3966766709195877
-0.3213938038502354	0.3830222223927437
-0.33779510283370734	0.3686386692976811
-0.35355338964138616	0.35355339154516136
-0.3686386674787593	0.3377951048187122
-0.3830222206621379	0.32139380591269107
-0.39667666928059214	0.30438071563168345
-0.40957602131516807	0.2867882193599259
-0.421695722116173	0.2686498054138871
-0.4330127011443458	0.25000000129535493
-0.4435054158869407	0.2308743079663733
-0.453153892865124	0.21130913227114378
-0.46193976565462586	0.1913417176335295
-0.4698463098472735	0.17101007316207975
-0.476858474886852	0.15035290129753245
-0.48296291271869346	0.1294095241405194
-0.48814800319845825	0.10821980859971059
-0.4924038762117391	0.08682409050289154
-0.4957224304623859	0.06526309781541939
-0.49809734889378265	0.043577873112226814
-0.499524110713724	0.021809695450950704
-0.5	1.7948967369654108E-9
-0.499524110713724	-0.021809695450950704
-0.49809734889378265	-0.043577873112226814
-0.4957224304623859	-0.06526309781541939
-0.4924038762117391	-0.08682409050289154
-0.48814800319845825	-0.10821980859971059
-0.48296291271869346	-0.1294095241405194
-0.476858474886852	-0.15035290129753245
-0.4698463098472735	-0.17101007316207975
-0.46193976565462586	-0.1913417176335295
-0.453153892865124	-0.21130913227114378
-0.4435054158869407	-0.2308743079663733
-0.4330127011443458	-0.25000000129535493
-0.421695722116173	-0.2686498054138871
-0.40957602131516807	-0.2867882193599259
-0.39667666928059214	-0.30438071563168345
-0.3830222206621379	-0.32139380591269107
-0.3686386674787593	-0.3377951048187122
-0.35355338964138616	-0.35355339154516136
-0.33779510283370734	-0.3686386692976811
-0.3213938038502354	-0.3830222223927437
-0.3043807134957028	-0.3966766709195877
-0.28678821715448605	-0.4095760228594337
-0.26864980314318665	-0.42169572356276874
-0.24999999896371608	-0.4330127024905181
-0.23087430557823418	-0.4435054171301272
-0.21130912983105085	-0.453153894002958
-0.19134171514612736	-0.4619397666849416
-0.17101007063210313	-0.4698463107681097
-0.1503528987297976	-0.4768584756964557
-0.12940952153991395	-0.4829629134155236
-0.10821980597118525	-0.4881480037811883
-0.08682408785144953	-0.4924038766792599
-0.0652630951461079	-0.4957224308138074
-0.043577870430127445	-0.49809734912843595
-0.021809692761168446	-0.49952411083116244
8.974483684827054E-10	-0.5
0.021809694554356617	-0.4995241107528701
0.04357787221819373	-0.4980973489720004
0.06526309692564883	-0.4957224305795264
0.08682408961907764	-0.4924038763675794
0.10821980772353555	-0.4881480033927016
0.12940952327365074	-0.4829629129509702
0.15035290044162092	-0.47685847515671986
0.17101007231875415	-0.4698463101542189
0.1913417168043954	-0.46193976599806447
0.21130913145777952	-0.453153893244402
0.23087430717032695	-0.44350541630133616
0.250000000518142	-0.4330127015930699
0.268649804656987	-0.4216957225983715
0.2867882186247793	-0.40957602182992325
0.3043807149196899	-0.396676669826924
0.32139380522520594	-0.3830222212390064
0.3377951041570439	-0.36863866808506657
0.3535533909105697	-0.3535533902759779
0.36863866869137374	-0.33779510349537567
0.3830222218158751	-0.32139380453772065
0.3966766703732559	-0.30438071420769636
0.40957602234467844	-0.2867882178896327
0.42169572308057013	-0.26864980390008686
0.43301270204179404	-0.249999999740929
0.4435054167157317	-0.23087430637428058
0.45315389362367997	-0.21130913064441517
0.461939766341503	-0.19134171597526134
0.46984631046116426	-0.17101007147542868
0.47685847542658777	-0.15035289958570933
0.4829629131832469	-0.1294095224067823
0.48814800358694493	-0.10821980684736043
0.4924038765234196	-0.08682408873526362
0.49572243069666694	-0.06526309603587827
0.4980973490502182	-0.04357787132416058
0.49952411079201625	-0.021809693657762606
0.5	-0.0
